Numerical_1,Numerical_2,Altitude,Timezone,Country,DST,clusterid 
-13.262086,-43.408114,1454.0,-3.0,BR,S,4 
-19.661611,-43.896403,2795.0,-3.0,BR,S,4 
-5.368589,-49.138025,357.0,-4.0,BR,S,4 
-0.889839,-52.60225,677.0,-4.0,BR,S,4 
-23.476392,-52.016406,1788.0,-3.0,BR,S,4 
-16.706925,-43.8189,2191.0,-3.0,BR,S,4 
-3.146042,-59.9863,267.0,-4.0,BR,S,4 
-9.510808,-35.791678,387.0,-3.0,BR,S,4 
0.050664,-51.072178,56.0,-3.0,BR,S,4 
-5.201919,-37.364347,77.0,-3.0,BR,S,4 
-23.509119,-46.637753,2368.0,-3.0,BR,S,4 
-5.811381,-61.278319,174.0,-4.0,BR,S,4 
-26.879999,-48.65139,18.0,-3.0,BR,S,4 
-28.281683,-54.169139,1056.0,-3.0,BR,S,4 
-5.911417,-35.247717,169.0,-3.0,BR,S,4 
3.855486,-51.796867,63.0,-3.0,BR,S,4 
-29.994428,-51.171428,11.0,-3.0,BR,S,4 
-2.893747,-41.731961,16.0,-3.0,BR,S,4 
-21.843014,-46.567917,4135.0,-3.0,BR,S,4 
-28.243989,-52.326558,2376.0,-3.0,BR,S,4 
-31.718353,-52.327689,59.0,-3.0,BR,S,4 
-9.362411,-40.569097,1263.0,-3.0,BR,S,4 
-10.719417,-48.399736,870.0,-3.0,BR,S,4 
-22.549639,-55.702614,2156.0,-4.0,BR,S,4 
-8.709294,-63.902281,294.0,-4.0,BR,S,4 
-9.583,-67.4836,633.0,-5.0,BR,S,4 
-8.126794,-34.923039,33.0,-3.0,BR,S,4 
-32.082617,-52.166542,27.0,-3.0,BR,S,4 
-21.134167,-47.774189,1802.0,-3.0,BR,S,4 
-22.93235,-43.719092,10.0,-3.0,BR,S,4 
-23.228172,-45.862739,2120.0,-3.0,BR,S,4 
-2.585361,-44.234139,178.0,-3.0,BR,S,4 
-23.626692,-46.655375,2631.0,-3.0,BR,S,4 
-20.816567,-49.406511,1784.0,-3.0,BR,S,4 
-23.925206,-46.2875,10.0,-3.0,BR,S,4 
-12.910994,-38.331044,64.0,-3.0,BR,S,4 
-1.4896,-56.396803,287.0,-4.0,BR,S,4 
-5.059942,-42.823478,219.0,-3.0,BR,S,4 
-3.382944,-64.724056,184.0,-4.0,BR,S,4 
-8.155256,-70.783269,646.0,-5.0,BR,S,4 
-24.317775,-50.651592,2610.0,-3.0,BR,S,4 
2.223472,-55.946056,1127.0,-4.0,BR,S,4 
-4.255669,-69.935828,279.0,-4.0,BR,S,4 
-3.786008,-49.720267,830.0,-4.0,BR,S,4 
-0.148419,-66.985589,249.0,-4.0,BR,S,4 
-9.400878,-38.250575,883.0,-3.0,BR,S,4 
-29.782178,-57.038189,256.0,-3.0,BR,S,4 
-18.882844,-48.225594,3094.0,-3.0,BR,S,4 
-20.777067,-51.564761,1169.0,-3.0,BR,S,4 
-19.765,-47.964778,2655.0,-3.0,BR,S,4 
-21.590067,-45.473342,3028.0,-3.0,BR,S,4 
-12.694375,-60.098269,2018.0,-4.0,BR,S,4 
-20.258056,-40.286389,11.0,-3.0,BR,S,4 
0.6075,-69.185837,345.0,-4.0,BR,S,4 
-21.984561,-47.334764,1968.0,-3.0,BR,S,4 
-18.348531,-70.338742,167.0,-4.0,CL,S,4 
-45.916058,-71.689475,1722.0,-4.0,CL,S,4 
-33.5618,-70.6884,1844.0,-4.0,CL,S,4 
-46.583341,-71.687405,1070.0,-4.0,CL,S,4 
-36.582497,-72.031367,495.0,-4.0,CL,S,4 
-53.002642,-70.854586,139.0,-4.0,CL,S,4 
-45.594211,-72.106133,1020.0,-4.0,CL,S,4 
-20.535222,-70.181275,155.0,-4.0,CL,S,4 
-33.392975,-70.785803,1555.0,-4.0,CL,S,4 
-23.444478,-70.4451,455.0,-4.0,CL,S,4 
-53.2537,-70.319228,104.0,-4.0,CL,S,4 
-43.189167,-71.851112,1148.0,-4.0,CL,S,4 
-37.401731,-72.425444,374.0,-4.0,CL,S,4 
-54.931072,-67.626261,88.0,-4.0,CL,S,4 
-36.77265,-73.063106,26.0,-4.0,CL,S,4 
-27.164792,-109.421831,227.0,-6.0,CL,S,4 
-40.611208,-73.061042,187.0,-4.0,CL,S,4 
-28.596403,-70.755997,1725.0,-4.0,CL,S,4 
-34.173694,-70.775694,1446.0,-4.0,CL,S,4 
-29.916233,-71.199522,481.0,-4.0,CL,S,4 
-33.456278,-70.546667,2129.0,-4.0,CL,S,4 
-38.766819,-72.637097,304.0,-4.0,CL,S,4 
-41.438886,-73.093953,294.0,-4.0,CL,S,4 
-42.932808,-72.699114,13.0,-4.0,CL,S,4 
-39.649956,-73.086111,59.0,-4.0,CL,S,4 
-1.212067,-78.574636,8502.0,-5.0,EC,U,4 
-1.706275,-79.378936,328.0,-5.0,EC,U,4 
-0.462886,-76.986842,834.0,-5.0,EC,U,4 
-2.889467,-78.984397,8306.0,-5.0,EC,U,4 
-0.453758,-90.265914,207.0,-6.0,EC,U,4 
-2.157419,-79.883558,19.0,-5.0,EC,U,4 
-3.423214,-78.566994,2640.0,-5.0,EC,U,4 
0.338419,-78.136422,7304.0,-5.0,EC,U,4 
0.184203,-79.391956,1247.0,-5.0,EC,U,4 
-1.704381,-79.552261,50.0,-5.0,EC,U,4 
-4.378231,-79.941022,1508.0,-5.0,EC,U,4 
-2.299167,-78.12075,3452.0,-5.0,EC,U,4 
-3.268903,-79.961572,11.0,-5.0,EC,U,4 
-2.067014,-76.975742,960.0,-5.0,EC,U,4 
-0.946078,-80.678808,48.0,-5.0,EC,U,4 
-2.851097,-79.803619,18.0,-5.0,EC,U,4 
-3.319667,-79.769165,22.0,-5.0,EC,U,4 
-1.041647,-80.472206,130.0,-5.0,EC,U,4 
-0.9894,-79.465114,350.0,-5.0,EC,U,4 
-3.435161,-79.977817,170.0,-5.0,EC,U,4 
-2.204994,-80.988878,18.0,-5.0,EC,U,4 
-0.248222,-79.214447,1714.0,-5.0,EC,U,4 
-2.261036,-79.680169,56.0,-5.0,EC,U,4 
-0.986767,-77.819447,1708.0,-5.0,EC,U,4 
-0.122956,-76.33775,814.0,-5.0,EC,U,4 
-25.23985,-57.519133,292.0,-4.0,PY,S,4 
-27.37065,-56.853944,223.0,-4.0,PY,S,4 
-23.44175,-57.427122,253.0,-4.0,PY,S,4 
-25.407853,-54.619417,762.0,-4.0,PY,S,4 
-22.044986,-60.621694,553.0,-4.0,PY,S,4 
-26.881467,-58.318036,249.0,-4.0,PY,S,4 
4.452775,-75.766447,3990.0,-5.0,CO,U,4 
0.505228,-76.500836,815.0,-5.0,CO,U,4 
9.045542,-73.974931,111.0,-5.0,CO,U,4 
7.1265,-73.184778,3897.0,-5.0,CO,U,4 
4.701594,-74.146947,8361.0,-5.0,CO,U,4 
10.889589,-74.780819,98.0,-5.0,CO,U,4 
6.202917,-77.394675,80.0,-5.0,CO,U,4 
3.819628,-76.989767,48.0,-5.0,CO,U,4 
7.927567,-72.511547,1096.0,-5.0,CO,U,4 
10.442381,-75.512961,4.0,-5.0,CO,U,4 
3.543222,-76.381583,3162.0,-5.0,CO,U,4 
9.332742,-75.285594,528.0,-5.0,CO,U,4 
7.024331,-73.8068,412.0,-5.0,CO,U,4 
1.589189,-75.564372,803.0,-5.0,CO,U,4 
4.276242,-74.796692,900.0,-5.0,CO,U,4 
2.570133,-77.8986,164.0,-5.0,CO,U,4 
4.812333,-74.064919,8390.0,-5.0,CO,U,4 
4.421608,-75.1333,2999.0,-5.0,CO,U,4 
7.811956,-76.716428,46.0,-5.0,CO,U,4 
11.232528,-72.490139,276.0,-5.0,CO,U,4 
-4.193549,-69.943163,277.0,-5.0,CO,U,4 
6.219958,-75.590519,4940.0,-5.0,CO,U,4 
9.284739,-74.846092,178.0,-5.0,CO,U,4 
8.823744,-75.825831,36.0,-5.0,CO,U,4 
1.253664,-70.233878,680.0,-5.0,CO,U,4 
5.029597,-75.464708,6871.0,-5.0,CO,U,4 
2.95015,-75.294,1464.0,-5.0,CO,U,4 
8.315061,-73.358331,3850.0,-5.0,CO,U,4 
7.010369,-74.715497,2060.0,-5.0,CO,U,4 
12.221483,-71.984817,90.0,-5.0,CO,U,4 
6.184717,-67.493164,177.0,-5.0,CO,U,4 
4.812675,-75.739519,4416.0,-5.0,CO,U,4 
1.857769,-76.085719,4212.0,-5.0,CO,U,4 
2.4544,-76.609319,5687.0,-5.0,CO,U,4 
1.396247,-77.291478,5951.0,-5.0,CO,U,4 
13.356944,-81.35833,10.0,-5.0,CO,U,4 
5.212556,-74.883647,1531.0,-5.0,CO,U,4 
6.164536,-75.423119,6955.0,-5.0,CO,U,4 
11.526222,-72.925958,43.0,-5.0,CO,U,4 
2.579694,-72.639358,605.0,-5.0,CO,U,4 
2.152175,-74.76635,920.0,-5.0,CO,U,4 
6.451081,-71.760261,1050.0,-5.0,CO,U,4 
7.068881,-70.736925,420.0,-5.0,CO,U,4 
5.690758,-76.641181,204.0,-5.0,CO,U,4 
4.088358,-76.235133,3132.0,-5.0,CO,U,4 
10.435042,-73.249506,456.0,-5.0,CO,U,4 
4.167875,-73.613761,1394.0,-5.0,CO,U,4 
-22.773336,-64.312881,1250.0,-4.0,BO,U,4 
-17.421058,-66.177114,8360.0,-4.0,BO,U,4 
-16.990019,-65.141533,1000.0,-4.0,BO,U,4 
-11.040436,-68.782972,892.0,-4.0,BO,U,4 
-18.975281,-57.820586,439.0,-4.0,BO,U,4 
-13.762208,-65.435158,472.0,-4.0,BO,U,4 
-19.007083,-65.288747,9527.0,-4.0,BO,U,4 
-21.555736,-64.701325,6084.0,-4.0,BO,U,4 
-14.818739,-64.918019,509.0,-4.0,BO,U,4 
-21.255231,-63.405611,1306.0,-4.0,BO,U,4 
-17.644756,-63.135364,1225.0,-4.0,BO,U,4 
-21.960925,-63.651669,2116.0,-4.0,BO,U,4 
5.452831,-55.187783,59.0,-3.0,SR,U,4 
4.819808,-52.360447,26.0,-3.0,GF,U,4 
3.8976,-51.804083,46.0,-3.0,GF,U,4 
-5.256767,-79.442856,6312.0,-5.0,PE,U,4 
-2.796128,-76.466617,728.0,-5.0,PE,U,4 
-10.729117,-73.766503,751.0,-5.0,PE,U,4 
-11.411578,-69.488711,750.0,-5.0,PE,U,4 
-8.377939,-74.574297,513.0,-5.0,PE,U,4 
-9.149614,-78.52385,69.0,-5.0,PE,U,4 
-9.768131,-70.706456,725.0,-5.0,PE,U,4 
-17.178961,-70.930803,4480.0,-5.0,PE,U,4 
-6.787475,-79.828097,97.0,-5.0,PE,U,4 
-13.154819,-74.204417,8917.0,-5.0,PE,U,4 
-9.347444,-77.598392,9097.0,-5.0,PE,U,4 
-12.021889,-77.114319,113.0,-5.0,PE,U,4 
-7.1691,-76.728561,1148.0,-5.0,PE,U,4 
-17.695036,-71.343964,72.0,-5.0,PE,U,4 
-12.160708,-76.998942,250.0,-5.0,PE,U,4 
-3.552528,-80.381356,115.0,-5.0,PE,U,4 
-5.893772,-76.118211,587.0,-5.0,PE,U,4 
-11.9287,-77.061139,410.0,-5.0,PE,U,4 
-6.201806,-77.856064,8333.0,-5.0,PE,U,4 
-3.784739,-73.308806,306.0,-5.0,PE,U,4 
-16.341072,-71.583083,8405.0,-5.0,PE,U,4 
-11.128639,-75.3505,2600.0,-5.0,PE,U,4 
-8.081411,-79.108761,106.0,-5.0,PE,U,4 
-13.744864,-76.220284,39.0,-5.0,PE,U,4 
-6.508742,-76.373247,869.0,-5.0,PE,U,4 
-18.053333,-70.275833,1538.0,-5.0,PE,U,4 
-12.613611,-69.228611,659.0,-5.0,PE,U,4 
-5.20575,-80.616444,120.0,-5.0,PE,U,4 
-4.576639,-81.254139,282.0,-5.0,PE,U,4 
-34.789208,-56.264703,174.0,-3.0,UY,S,4 
-33.358867,-56.499172,305.0,-3.0,UY,S,4 
-34.838417,-56.030806,105.0,-3.0,UY,S,4 
-31.438481,-57.985294,187.0,-3.0,UY,S,4 
9.553422,-69.237536,741.0,-4.5,VE,U,4 
9.430225,-64.470725,721.0,-4.5,VE,U,4 
4.051819,-67.701072,298.0,-4.5,VE,U,4 
10.107139,-64.689161,26.0,-4.5,VE,U,4 
8.619575,-70.220825,666.0,-4.5,VE,U,4 
10.183375,-67.557319,1450.0,-4.5,VE,U,4 
10.042747,-69.358619,2042.0,-4.5,VE,U,4 
8.121898,-63.537353,197.0,-4.5,VE,U,4 
7.626078,-66.164917,141.0,-4.5,VE,U,4 
9.647722,-68.574656,512.0,-4.5,VE,U,4 
8.924656,-67.417094,328.0,-4.5,VE,U,4 
6.231989,-62.854433,1450.0,-4.5,VE,U,4 
10.175603,-70.065214,1437.0,-4.5,VE,U,4 
10.660014,-63.261681,33.0,-4.5,VE,U,4 
11.414867,-69.681656,52.0,-4.5,VE,U,4 
10.286589,-66.816219,2145.0,-4.5,VE,U,4 
10.450333,-64.130472,25.0,-4.5,VE,U,4 
9.372167,-66.922989,525.0,-4.5,VE,U,4 
6.715438,-61.639219,318.0,-4.5,VE,U,4 
7.059722,-69.496694,295.0,-4.5,VE,U,4 
7.211081,-70.75645,426.0,-4.5,VE,U,4 
10.574078,-62.312667,42.0,-4.5,VE,U,4 
9.026944,-69.75515,606.0,-4.5,VE,U,4 
10.462453,-66.092758,10.0,-4.5,VE,U,4 
10.794406,-63.981589,10.0,-4.5,VE,U,4 
11.780775,-70.151497,75.0,-4.5,VE,U,4 
9.906953,-67.379639,1404.0,-4.5,VE,U,4 
8.239167,-72.271028,323.0,-4.5,VE,U,4 
11.808822,-66.179214,5.0,-4.5,VE,U,4 
10.558208,-71.727856,235.0,-4.5,VE,U,4 
8.582294,-71.161186,5007.0,-4.5,VE,U,4 
10.912926,-63.967581,74.0,-4.5,VE,U,4 
10.603117,-66.990583,235.0,-4.5,VE,U,4 
9.749067,-63.1534,224.0,-4.5,VE,U,4 
5.619992,-67.606103,245.0,-4.5,VE,U,4 
10.4805,-68.073025,32.0,-4.5,VE,U,4 
7.801317,-72.202847,3314.0,-4.5,VE,U,4 
8.288528,-62.760361,472.0,-4.5,VE,U,4 
7.575706,-70.174328,347.0,-4.5,VE,U,4 
7.840831,-72.439742,1312.0,-4.5,VE,U,4 
7.803514,-71.165717,590.0,-4.5,VE,U,4 
4.554722,-61.144922,2939.0,-4.5,VE,U,4 
7.565111,-72.035125,1083.0,-4.5,VE,U,4 
10.278728,-68.755211,761.0,-4.5,VE,U,4 
7.883317,-67.444025,154.0,-4.5,VE,U,4 
8.945147,-64.151083,837.0,-4.5,VE,U,4 
8.974425,-71.943014,32.0,-4.5,VE,U,4 
9.088994,-62.094175,105.0,-4.5,VE,U,4 
7.249381,-61.528933,344.0,-4.5,VE,U,4 
10.149733,-67.9284,1417.0,-4.5,VE,U,4 
9.340797,-70.584089,1893.0,-4.5,VE,U,4 
9.222028,-65.993583,410.0,-4.5,VE,U,4 
5.965922,-58.270336,180.0,-4.0,GY,U,4 
3.372761,-59.789439,351.0,-4.0,GY,U,4 
-34.822222,-58.535833,67.0,-3.0,AR,N,4 
-50.280322,-72.053103,669.0,-3.0,AR,N,4 
-2.422431,-54.792789,198.0,-4.0,BR,S,4 
4.554722,-61.144922,3585.0,-4.5,VE,U,4 
-16.438611,-39.080833,167.0,-3.0,BR,S,4 
-25.684,-54.44024,1000.0,-3.0,BR,S,4 
-6.346639,-39.293777,699.0,-3.0,BR,S,4 
-10.241667,-48.35278,774.0,-3.0,BR,S,4 
-17.7267,-48.6114,2247.0,-3.0,BR,S,4 
-17.8,-63.166667,1224.0,-4.0,BO,U,4 
6.498553,-58.254119,95.0,-4.0,GY,U,4 
-25.4555,-54.843592,846.0,-4.0,PY,S,4 
6.806944,-58.104444,10.0,-4.0,GY,U,4 
5.167,-59.483,750.0,-4.0,GY,U,4 
-27.0,-70.0,1000.0,-4.0,CL,S,4 
8.288527,-62.760361,472.0,-4.5,VE,U,4 
-10.8708,-61.8465,598.0,-4.0,BR,S,4 
10.249978,-67.649419,1338.0,-4.5,VE,U,4 
-14.854192,-74.961811,1860.0,-5.0,PE,U,4 
-7.139183,-78.4894,8781.0,-5.0,PE,U,4 
-18.0489,-39.8642,276.0,-3.0,BR,S,4 
5.81108,-55.1907,10.0,-3.0,SR,U,4 
-14.3044,-67.3534,935.0,-4.0,BO,U,4 
-11.1077,-67.5512,597.0,-4.0,BO,U,4 
5.319114,-72.383975,1028.0,-5.0,CO,U,4 
-39.2928,-71.9159,853.0,-4.0,CL,S,4 
-24.6863,-53.6975,1843.0,-3.0,BR,S,4 
-29.711358,-53.688153,287.0,-3.0,BR,S,4 
-12.4823,-41.277,1676.0,-3.0,BR,S,4 
-7.218958,-39.2701,1392.0,-3.0,BR,S,4 
-36.542317,-56.721756,9.0,-3.0,AR,N,4 
-48.7831,-70.15,356.0,-3.0,AR,N,4 
-40.7512,-65.0343,85.0,-3.0,AR,N,4 
-46.533056,-68.951111,1082.0,-3.0,AR,N,4 
-22.619167,-63.793189,1472.0,-3.0,AR,N,4 
3.61361,-53.2042,656.0,-3.0,GF,U,4 
-2.867,-69.733,0.0,-5.0,CO,U,4 
7.033,-77.2,0.0,-5.0,CO,U,4 
8.6241,-71.672819,250.0,-4.5,VE,U,4 
-34.917,-54.917,66.0,-3.0,UY,S,4 
-27.9067,-54.5204,984.0,-3.0,BR,S,4 
-9.878811,-76.204797,6070.0,-5.0,PE,U,4 
-3.916858,-70.508225,328.0,-5.0,PE,U,4 
-14.8592,-66.7375,633.0,-4.0,BO,U,4 
-11.0,-66.0,462.0,-4.0,BO,U,4 
-10.8206,-65.3456,557.0,-4.0,BO,U,4 
3.85,-67.91,460.0,-5.0,CO,U,4 
-1.33,-69.58,590.0,-5.0,CO,U,4 
-0.18,-74.77,573.0,-5.0,CO,U,4 
2.17,-75.67,2620.0,-5.0,CO,U,4 
4.758181,-75.955753,2979.0,-5.0,CO,U,4 
-51.685672,-57.777644,75.0,-3.0,FK,U,4 
-3.99589,-79.3719,4056.0,-5.0,EC,U,4 
-0.910206,-89.61745,62.0,-6.0,EC,U,4 
-23.478,-47.49,2077.0,-3.0,BR,S,4 
-26.3111,-69.7652,5240.0,-4.0,CL,S,4 
-14.862761,-40.863106,2998.0,-3.0,BR,S,4 
-22.196892,-49.9264,2122.0,-3.0,BR,S,4 
-22.343,-41.766,8.0,-3.0,BR,S,4 
-38.483056,-58.817222,72.0,-3.0,AR,N,4 
-50.3361,-72.2486,732.0,-3.0,AR,N,4 
-13.386571,-38.909122,10.0,-3.0,BR,S,4 
-27.6619,-52.2683,2498.0,-3.0,BR,S,4 
6.290501,-62.534499,0.0,-4.5,VE,S,4 
-21.0864,-44.2258,3120.0,-3.0,BR,S,4 
-34.855139,-55.094278,95.0,-3.0,UY,S,4 
-8.183,-76.517,1500.0,-5.0,PE,U,4 
0.093056,-76.8675,980.0,-5.0,EC,U,4 
-0.58,-72.41,1250.0,-5.0,CO,U,4 
-18.8952,-41.9822,561.0,-3.0,BR,S,4 
-8.337041,-76.385733,50.0,-5.0,PE,U,4 
-34.4564,-57.7706,66.0,-3.0,UY,U,4 
-33.963882,-58.288612,10.0,-3.0,UY,U,4 
-22.8592,-47.1082,2008.0,-3.0,BR,S,4 
-38.9755,-70.113581,3330.0,-3.0,AR,N,4 
-37.390617,-68.904211,1969.0,-3.0,AR,N,4 
-45.6,-69.083333,849.0,-3.0,AR,N,4 
-51.533333,-72.3,1158.0,-3.0,AR,N,4 
-51.733333,-72.516667,9.0,-4.0,CL,S,4 
-46.4333,-67.5333,124.0,-3.0,AR,N,4 
-47.033333,-67.25,757.0,-3.0,AR,N,4 
-41.592,-65.341,820.0,-3.0,AR,N,4 
-41.3,-69.5833,2936.0,-3.0,AR,N,4 
-47.533333,-71.75,748.0,-3.0,AR,N,4 
-49.328889,-72.93,1279.0,-3.0,AR,N,4 
-32.349803,-65.179932,100.0,-3.0,AR,N,4 
-45.016667,-70.816667,2145.0,-3.0,AR,N,4 
-44.016667,-70.466667,4359.0,-3.0,AR,N,4 
-14.4275,-67.498056,898.0,-4.0,BO,U,4 
4.9982,-54.9919,10.0,-3.0,SR,U,4 
2.5232,-56.3241,10.0,-3.0,SR,U,4 
5.516667,-54.05,10.0,-3.0,SR,U,4 
3.416667,-54.033333,10.0,-3.0,SR,U,4 
3.5017,-55.0614,10.0,-3.0,SR,U,4 
4.233333,-55.45,10.0,-3.0,SR,U,4 
4.016667,-55.483333,10.0,-3.0,SR,U,4 
4.11667,-54.66667,10.0,-3.0,SR,U,4 
4.406,-57.223,10.0,-3.0,SR,U,4 
3.1,-56.483,10.0,-3.0,SR,U,4 
2.33333,-56.783333,10.0,-3.0,SR,U,4 
5.616667,-54.4,10.0,-3.0,SR,U,4 
5.811111,-55.190833,10.0,-3.0,SR,U,4 
4.9,-55.083333,10.0,-3.0,SR,U,4 
1.96605,-56.0035,10.0,-3.0,SR,U,4 
4.35,-54.41667,10.0,-3.0,SR,U,4 
5.865833,-56.3275,10.0,-3.0,SR,U,4 
5.76667,-56.63333,10.0,-3.0,SR,U,4 
5.163333,-59.483333,95.0,-4.0,GY,U,4 
4.7,-60.016667,10.0,-4.0,GY,U,4 
3.95,-59.133333,10.0,-4.0,GY,U,4 
