@relation Airport-weka.filters.unsupervised.attribute.Remove-R4

@attribute Numerical_1 numeric
@attribute Numerical_2 numeric
@attribute Country{EU,AL,AT,AX,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FO,FR,GB,GG,GI,GR,HR,HU,IE,IM,IS,IT,JE,LI,LT,LU,LV,MC,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SJ,SK,TR,UA,XK,AS,AE,AF,AM,AZ,BD,BH,BN,BT,CC,CN,CX,CY,GE,HK,ID,IL,IN,IO,IQ,IR,JO,JP,KG,KH,KP,KR,KW,KZ,LA,LB,LK,MM,MN,MO,MY,NP,OM,PH,PK,PS,QA,SA,SG,SY,TH,TJ,TL,TM,TW,UZ,VN,YE,NAC,AG,AI,AW,BB,BL,BS,BQ,BZ,CA,CR,CU,DM,DO,GD,GL,GP,GT,HN,HT,JM,KN,KY,LC,MF,MQ,MS,MX,NI,PA,PR,SV,TC,TT,US,VC,VG,VI,AO,BF,BI,BJ,BW,CD,CF,CG,CI,CM,CV,DJ,DZ,EG,EH,ER,ET,GA,GH,GM,GN,GQ,GW,KE,KM,LR,LS,LY,MA,MG,ML,MR,MU,MW,MZ,NA,NE,NG,RE,RW,SC,SD,SH,SL,SN,SO,SS,ST,SZ,TD,TG,TN,TZ,UG,ZA,ZM,ZW,AN,AQ,GS,SAC,AR,BO,BR,CL,CO,EC,FK,GF,GY,PE,PY,SR,UY,VE,OC,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NF,NR,NU,NZ,PF,PG,PW,SB,TO,TV,UM,VU,WF,WS,UKNC,UKN}
@attribute Altitude numeric
@attribute Timezone numeric
@attribute DST {U,E,N,A,S,O,Z}

@data
10.766044,121.933439,PH,23,8,N
-31.296944,-57.996631,AR,112,-3,N
-33.010278,-58.613056,AR,75,-3,N
-34.545889,-60.930556,AR,262,-3,N
-31.794778,-60.480361,AR,243,-3,N
-32.903611,-60.785,AR,85,-3,N
-31.711666,-60.811668,AR,56,-3,N
-34.559175,-58.415606,UKN,18,-3,N
-31.323619,-64.207953,AR,1604,-3,N
-30.345278,-66.29361,AR,1503,-3,N
-34.453189,-58.589644,AR,10,-3,N
-34.56065,-58.789564,AR,105,-3,N
-34.972222,-57.894694,AR,72,-3,N
-34.676317,-58.642756,AR,95,-3,N
-34.609939,-58.612592,AR,59,-3,N
-37.444692,-70.222469,AR,2788,-3,N
-39.000672,-67.620514,AR,853,-3,N
-32.831717,-68.792856,AR,2310,-3,N
-35.493597,-69.574267,AR,4683,-3,N
-34.588314,-68.403854,AR,2470,-3,N
-28.593214,-65.750925,AR,1522,-3,N
-27.765617,-64.310122,AR,656,-3,N
-28.03775,-67.580314,AR,3968,-3,N
-29.381636,-66.795839,AR,1436,-3,N
-29.223888,-67.438889,AR,3099,-3,N
-26.840861,-65.104944,AR,1495,-3,N
-31.571472,-68.418194,AR,1959,-3,N
-33.085128,-64.261314,AR,1381,-3,N
-31.945183,-65.146283,AR,1915,-3,N
-34.135444,-63.36225,AR,449,-3,N
-32.683639,-62.157792,AR,361,-3,N
-33.725144,-65.378086,AR,1591,-3,N
-33.273192,-66.356422,AR,2329,-3,N
-27.445503,-58.761864,AR,203,-3,N
-27.449986,-59.056125,AR,173,-3,N
-26.212722,-58.228111,AR,194,-3,N
-25.737281,-54.473444,AR,916,-3,N
-29.689425,-57.152078,AR,230,-3,N
-30.271922,-57.640231,AR,174,-3,N
-27.385839,-55.970728,AR,430,-3,N
-26.756519,-60.493103,AR,307,-3,N
-24.855978,-65.486169,AR,4088,-3,N
-24.392778,-65.097778,AR,3019,-3,N
-23.152779,-64.32917,AR,1168,-3,N
-22.150556,-65.5775,AR,11414,-3,N
43.5603136,-89.4828607,US,825,-6,U
-26.397499,-54.574722,AR,685,-3,N
-29.099472,-59.250583,AR,125,-3,N
-27.518156,-55.124156,AR,1125,-3,N
-29.210278,-59.68,AR,161,-3,N
-29.770555,-57.978889,AR,229,-3,N
-41.943189,-71.532289,AR,1131,-3,N
-45.785347,-67.465508,AR,190,-3,N
-42.90795,-71.139472,AR,2621,-3,N
-43.2105,-65.270319,AR,141,-3,N
-40.869222,-63.000389,AR,20,-3,N
-42.759161,-65.102725,AR,426,-3,N
-64.238335,-56.630833,AQ,760,12,U
-47.735292,-65.904097,AR,266,-3,N
-53.777667,-67.749389,AR,65,-3,N
-51.608875,-69.312636,AR,61,-3,N
-54.843278,-68.29575,AR,71,-3,N
-49.306775,-67.802589,AR,190,-3,N
-46.537911,-70.978689,AR,1410,-3,N
-50.01655,-68.579197,AR,364,-3,N
-38.724967,-62.169317,AR,246,-3,N
-37.446111,-61.889297,AR,768,-3,N
-36.890039,-60.216619,AR,551,-3,N
-35.696183,-63.758286,AR,459,-3,N
-38.386911,-60.329711,AR,400,-3,N
-36.186594,-61.076367,AR,308,-3,N
46.5274747,-90.1313967,US,1230,-6,U
-37.934167,-57.573333,AR,71,-3,N
-38.949,-68.155711,AR,895,-3,N
45.8649344,-84.637344,US,740,-5,U
-35.844592,-61.857553,AR,278,-3,N
-36.588322,-64.275694,AR,630,-3,N
-41.151172,-71.157542,AR,2776,-3,N
-37.237392,-59.227922,AR,574,-3,N
-37.235408,-57.029239,AR,32,-3,N
-38.939683,-69.264642,AR,2133,-3,N
-40.075383,-71.137294,AR,2569,-3,N
-8.348347,-49.301528,BR,653,-4,S
-22.875083,-43.384708,BR,110,-3,S
2.077511,-50.858236,BR,45,-3,S
-21.812,-48.133028,BR,2334,-3,S
-10.984,-37.070333,BR,23,-3,S
-22.638564,-50.455914,BR,1850,-3,S
-9.866092,-56.106206,BR,947,-4,S
-21.141342,-50.424722,BR,1361,-3,S
-1.37925,-48.476292,BR,54,-4,S
-31.390528,-54.112244,BR,600,-3,S
-19.851181,-43.950628,BR,2589,-3,S
-25.405078,-49.232036,BR,3057,-3,S
-21.267167,-43.761056,BR,3657,-3,S
-15.8711,-47.918625,BR,3479,-3,S
-22.345042,-49.0538,BR,2025,-3,S
2.846311,-60.690069,BR,276,-4,S
-15.861344,-52.388894,BR,1147,-4,S
-25.000339,-53.500764,BR,2473,-3,S
-9.333936,-54.965422,BR,1762,-4,S
-19.63375,-43.968856,BR,2715,-3,S
-20.468667,-54.6725,BR,1833,-4,S
-27.134219,-52.656553,BR,2146,-3,S
-7.320444,-47.458667,BR,565,-3,S
-28.725817,-49.424739,BR,93,-3,S
-29.945944,-51.144367,BR,26,-3,S
-21.698333,-41.301669,BR,57,-3,S
-19.011931,-57.673053,BR,461,-4,S
-25.528475,-49.175775,BR,2988,-3,S
-17.652283,-39.253069,BR,36,-3,S
-29.197064,-51.187536,BR,2472,-3,S
-15.652931,-56.116719,BR,617,-4,S
-7.599906,-72.769489,BR,637,-5,S
-22.175056,-51.424639,BR,1477,-3,S
-3.038611,-60.049721,BR,264,-4,S
-6.233156,-57.776869,BR,324,-4,S
-22.812872,-42.092633,BR,61,-3,S
-25.59615,-54.487206,BR,787,-3,S
-27.670489,-48.547181,BR,20,-3,S
-3.854928,-32.423336,BR,193,-3,S
-20.278483,-49.187472,BR,1599,-3,S
-20.702817,-46.335264,BR,2413,-3,S
-3.776283,-38.532556,BR,82,-3,S
-22.808903,-43.243647,BR,28,-3,S
-10.786375,-65.284792,BR,478,-4,S
-16.632033,-49.220686,BR,2450,-3,S
-21.773683,-48.405078,BR,1998,-3,S
-23.432075,-46.469511,BR,2459,-3,S
-22.791608,-45.204778,BR,1761,-3,S
-3.253906,-52.253978,BR,368,-4,S
-3.127256,-58.481186,BR,142,-4,S
-4.242342,-56.000669,BR,110,-4,S
-14.815964,-39.033197,BR,15,-3,S
-19.470722,-42.487583,BR,784,-3,S
-18.444661,-49.213361,BR,1630,-3,S
-5.531292,-47.46005,BR,431,-3,S
-1.414158,-48.460739,BR,52,-4,S
-21.7915,-43.386778,BR,2989,-3,S
-7.148381,-34.950681,BR,215,-3,S
-26.224453,-48.797364,UKN,15,-3,S
-7.269917,-35.896364,BR,1646,-3,S
-23.0075,-47.134444,BR,2170,-3,S
-27.782142,-50.281486,BR,3065,-3,S
-21.664039,-49.730519,BR,1575,-3,S
-23.333625,-51.130072,BR,1867,-3,S
-13.262086,-43.408114,BR,1454,-3,S
-19.661611,-43.896403,BR,2795,-3,S
-5.368589,-49.138025,BR,357,-4,S
-0.889839,-52.60225,BR,677,-4,S
-23.476392,-52.016406,BR,1788,-3,S
-16.706925,-43.8189,BR,2191,-3,S
47.8383333,-90.3829444,US,1799,-6,U
-3.146042,-59.9863,BR,267,-4,S
-9.510808,-35.791678,BR,387,-3,S
0.050664,-51.072178,BR,56,-3,S
-5.201919,-37.364347,BR,77,-3,S
-23.509119,-46.637753,BR,2368,-3,S
-5.811381,-61.278319,BR,174,-4,S
-26.879999,-48.65139,BR,18,-3,S
-28.281683,-54.169139,BR,1056,-3,S
-5.911417,-35.247717,BR,169,-3,S
3.855486,-51.796867,BR,63,-3,S
-29.994428,-51.171428,BR,11,-3,S
-2.893747,-41.731961,BR,16,-3,S
-21.843014,-46.567917,BR,4135,-3,S
-28.243989,-52.326558,BR,2376,-3,S
-31.718353,-52.327689,BR,59,-3,S
-9.362411,-40.569097,BR,1263,-3,S
-10.719417,-48.399736,BR,870,-3,S
-22.549639,-55.702614,BR,2156,-4,S
-8.709294,-63.902281,BR,294,-4,S
41.4539722,-87.0070833,US,770,-6,A
-9.583,-67.4836,BR,633,-5,S
-8.126794,-34.923039,BR,33,-3,S
-32.082617,-52.166542,BR,27,-3,S
-22.910461,-43.163133,UKN,11,-3,S
-21.134167,-47.774189,BR,1802,-3,S
-22.93235,-43.719092,BR,10,-3,S
-23.228172,-45.862739,BR,2120,-3,S
-2.585361,-44.234139,BR,178,-3,S
-23.626692,-46.655375,BR,2631,-3,S
-20.816567,-49.406511,BR,1784,-3,S
-23.925206,-46.2875,BR,10,-3,S
-12.910994,-38.331044,BR,64,-3,S
-1.4896,-56.396803,BR,287,-4,S
-5.059942,-42.823478,BR,219,-3,S
-3.382944,-64.724056,BR,184,-4,S
-8.155256,-70.783269,BR,646,-5,S
-24.317775,-50.651592,BR,2610,-3,S
2.223472,-55.946056,BR,1127,-4,S
-4.255669,-69.935828,BR,279,-4,S
-3.786008,-49.720267,BR,830,-4,S
-0.148419,-66.985589,BR,249,-4,S
-9.400878,-38.250575,BR,883,-3,S
-29.782178,-57.038189,BR,256,-3,S
-18.882844,-48.225594,BR,3094,-3,S
-20.777067,-51.564761,BR,1169,-3,S
-19.765,-47.964778,BR,2655,-3,S
-21.590067,-45.473342,BR,3028,-3,S
-12.694375,-60.098269,BR,2018,-4,S
-20.258056,-40.286389,BR,11,-3,S
0.6075,-69.185837,BR,345,-4,S
-21.984561,-47.334764,BR,1968,-3,S
-18.348531,-70.338742,CL,167,-4,S
-45.916058,-71.689475,CL,1722,-4,S
-33.5618,-70.6884,CL,1844,-4,S
-46.583341,-71.687405,CL,1070,-4,S
-22.498175,-68.903575,CL,7543,-4,S
-36.582497,-72.031367,CL,495,-4,S
-53.002642,-70.854586,CL,139,-4,S
-45.594211,-72.106133,CL,1020,-4,S
-20.535222,-70.181275,CL,155,-4,S
-33.392975,-70.785803,CL,1555,-4,S
-23.444478,-70.4451,CL,455,-4,S
-53.2537,-70.319228,CL,104,-4,S
-43.189167,-71.851112,CL,1148,-4,S
-37.401731,-72.425444,CL,374,-4,S
-54.931072,-67.626261,CL,88,-4,S
-36.77265,-73.063106,CL,26,-4,S
-27.164792,-109.421831,CL,227,-6,S
-40.611208,-73.061042,CL,187,-4,S
-28.596403,-70.755997,CL,1725,-4,S
-34.173694,-70.775694,CL,1446,-4,S
-62.190833,-58.986667,UKN,147,12,U
-29.916233,-71.199522,CL,481,-4,S
-33.456278,-70.546667,CL,2129,-4,S
-38.766819,-72.637097,CL,304,-4,S
-41.438886,-73.093953,CL,294,-4,S
-42.932808,-72.699114,CL,13,-4,S
-39.649956,-73.086111,CL,59,-4,S
-1.212067,-78.574636,EC,8502,-5,U
-1.706275,-79.378936,EC,328,-5,U
-0.462886,-76.986842,EC,834,-5,U
-2.889467,-78.984397,EC,8306,-5,U
-0.453758,-90.265914,EC,207,-6,U
-2.157419,-79.883558,EC,19,-5,U
-3.423214,-78.566994,EC,2640,-5,U
0.338419,-78.136422,EC,7304,-5,U
0.184203,-79.391956,EC,1247,-5,U
-1.704381,-79.552261,EC,50,-5,U
-0.906833,-78.615756,EC,9205,-5,U
-4.378231,-79.941022,EC,1508,-5,U
-2.299167,-78.12075,EC,3452,-5,U
-3.268903,-79.961572,EC,11,-5,U
-2.067014,-76.975742,EC,960,-5,U
-0.946078,-80.678808,EC,48,-5,U
-2.851097,-79.803619,EC,18,-5,U
-3.319667,-79.769165,EC,22,-5,U
-1.041647,-80.472206,EC,130,-5,U
-0.9894,-79.465114,EC,350,-5,U
-0.141144,-78.488214,EC,9228,-5,U
-1.653433,-78.656142,EC,9151,-5,U
-3.435161,-79.977817,EC,170,-5,U
-2.204994,-80.988878,EC,18,-5,U
-0.248222,-79.214447,EC,1714,-5,U
-2.261036,-79.680169,EC,56,-5,U
-0.986767,-77.819447,EC,1708,-5,U
-0.122956,-76.33775,EC,814,-5,U
0.809506,-77.708056,EC,9649,-5,U
37.812545,-107.662994,US,9308,-7,U
-25.23985,-57.519133,PY,292,-4,S
-27.37065,-56.853944,PY,223,-4,S
-23.44175,-57.427122,PY,253,-4,S
-25.407853,-54.619417,PY,762,-4,S
-22.044986,-60.621694,PY,553,-4,S
-26.881467,-58.318036,PY,249,-4,S
4.452775,-75.766447,CO,3990,-5,U
0.505228,-76.500836,CO,815,-5,U
9.045542,-73.974931,CO,111,-5,U
7.1265,-73.184778,CO,3897,-5,U
4.701594,-74.146947,CO,8361,-5,U
10.889589,-74.780819,CO,98,-5,U
6.202917,-77.394675,CO,80,-5,U
3.819628,-76.989767,CO,48,-5,U
7.927567,-72.511547,CO,1096,-5,U
10.442381,-75.512961,CO,4,-5,U
3.543222,-76.381583,CO,3162,-5,U
1.814417,-78.749228,UKN,8,-5,U
9.332742,-75.285594,CO,528,-5,U
7.024331,-73.8068,CO,412,-5,U
1.589189,-75.564372,CO,803,-5,U
4.276242,-74.796692,CO,900,-5,U
61.4370608,-142.90307372,US,1531,-9,U
2.570133,-77.8986,CO,164,-5,U
4.812333,-74.064919,CO,8390,-5,U
4.421608,-75.1333,CO,2999,-5,U
0.861925,-77.671764,CO,9765,-5,U
7.811956,-76.716428,CO,46,-5,U
11.232528,-72.490139,CO,276,-5,U
-4.193549,-69.943163,CO,277,-5,U
6.219958,-75.590519,CO,4940,-5,U
9.284739,-74.846092,CO,178,-5,U
8.823744,-75.825831,CO,36,-5,U
1.253664,-70.233878,CO,680,-5,U
5.029597,-75.464708,CO,6871,-5,U
2.95015,-75.294,CO,1464,-5,U
8.315061,-73.358331,CO,3850,-5,U
7.010369,-74.715497,CO,2060,-5,U
12.221483,-71.984817,CO,90,-5,U
6.184717,-67.493164,CO,177,-5,U
4.812675,-75.739519,CO,4416,-5,U
1.857769,-76.085719,CO,4212,-5,U
2.4544,-76.609319,CO,5687,-5,U
1.396247,-77.291478,CO,5951,-5,U
13.356944,-81.35833,CO,10,-5,U
5.212556,-74.883647,CO,1531,-5,U
6.164536,-75.423119,CO,6955,-5,U
11.526222,-72.925958,CO,43,-5,U
2.579694,-72.639358,CO,605,-5,U
11.11965,-74.230647,UKN,22,-5,U
12.583594,-81.711192,UKN,19,-5,U
2.152175,-74.76635,CO,920,-5,U
6.451081,-71.760261,CO,1050,-5,U
7.068881,-70.736925,CO,420,-5,U
5.690758,-76.641181,CO,204,-5,U
4.088358,-76.235133,CO,3132,-5,U
10.435042,-73.249506,CO,456,-5,U
4.167875,-73.613761,CO,1394,-5,U
-22.773336,-64.312881,BO,1250,-4,U
-17.421058,-66.177114,BO,8360,-4,U
-16.990019,-65.141533,BO,1000,-4,U
-11.040436,-68.782972,BO,892,-4,U
-16.513339,-68.192256,BO,13325,-4,U
-17.962589,-67.076236,BO,12146,-4,U
-19.543069,-65.723706,BO,12913,-4,U
-18.975281,-57.820586,BO,439,-4,U
-13.762208,-65.435158,BO,472,-4,U
-19.007083,-65.288747,BO,9527,-4,U
-21.555736,-64.701325,BO,6084,-4,U
-14.818739,-64.918019,BO,509,-4,U
-21.255231,-63.405611,BO,1306,-4,U
-17.644756,-63.135364,BO,1225,-4,U
-21.960925,-63.651669,BO,2116,-4,U
5.452831,-55.187783,SR,59,-3,U
4.819808,-52.360447,GF,26,-3,U
3.8976,-51.804083,GF,46,-3,U
-5.256767,-79.442856,PE,6312,-5,U
-2.796128,-76.466617,PE,728,-5,U
-10.729117,-73.766503,PE,751,-5,U
60.1269383,-149.4188122,US,22,-9,U
-11.411578,-69.488711,PE,750,-5,U
-8.377939,-74.574297,PE,513,-5,U
-9.149614,-78.52385,PE,69,-5,U
-9.768131,-70.706456,PE,725,-5,U
-17.178961,-70.930803,PE,4480,-5,U
-6.787475,-79.828097,PE,97,-5,U
-13.154819,-74.204417,PE,8917,-5,U
-13.706408,-73.350378,PE,11300,-5,U
-9.347444,-77.598392,PE,9097,-5,U
-12.021889,-77.114319,PE,113,-5,U
-7.1691,-76.728561,PE,1148,-5,U
-11.783144,-75.473394,PE,11034,-5,U
-15.467103,-70.158169,PE,12552,-5,U
41.7033,-86.8211,US,500,-6,A
-17.695036,-71.343964,PE,72,-5,U
-12.160708,-76.998942,PE,250,-5,U
-3.552528,-80.381356,PE,115,-5,U
-5.893772,-76.118211,PE,587,-5,U
-11.9287,-77.061139,PE,410,-5,U
-6.201806,-77.856064,PE,8333,-5,U
-3.784739,-73.308806,PE,306,-5,U
-16.341072,-71.583083,PE,8405,-5,U
-11.128639,-75.3505,PE,2600,-5,U
-8.081411,-79.108761,PE,106,-5,U
-13.744864,-76.220284,PE,39,-5,U
-6.508742,-76.373247,PE,869,-5,U
-18.053333,-70.275833,PE,1538,-5,U
-12.613611,-69.228611,PE,659,-5,U
-5.20575,-80.616444,PE,120,-5,U
-4.576639,-81.254139,PE,282,-5,U
34.366944,139.268611,JP,133,9,N
-13.535722,-71.938781,PE,10860,-5,U
-34.789208,-56.264703,UY,174,-3,S
-33.358867,-56.499172,UY,305,-3,S
48.443965,-113.218556,US,5171,-7,A
-34.838417,-56.030806,UY,105,-3,S
-31.438481,-57.985294,UY,187,-3,S
9.553422,-69.237536,VE,741,-4.5,U
9.430225,-64.470725,VE,721,-4.5,U
4.051819,-67.701072,VE,298,-4.5,U
10.107139,-64.689161,VE,26,-4.5,U
8.619575,-70.220825,VE,666,-4.5,U
10.183375,-67.557319,VE,1450,-4.5,U
10.042747,-69.358619,VE,2042,-4.5,U
8.121898,-63.537353,VE,197,-4.5,U
7.626078,-66.164917,VE,141,-4.5,U
9.647722,-68.574656,VE,512,-4.5,U
8.924656,-67.417094,VE,328,-4.5,U
6.231989,-62.854433,VE,1450,-4.5,U
10.175603,-70.065214,VE,1437,-4.5,U
10.660014,-63.261681,VE,33,-4.5,U
11.414867,-69.681656,VE,52,-4.5,U
10.286589,-66.816219,VE,2145,-4.5,U
10.450333,-64.130472,VE,25,-4.5,U
9.372167,-66.922989,VE,525,-4.5,U
6.715438,-61.639219,VE,318,-4.5,U
7.059722,-69.496694,VE,295,-4.5,U
7.211081,-70.75645,VE,426,-4.5,U
10.574078,-62.312667,VE,42,-4.5,U
9.026944,-69.75515,VE,606,-4.5,U
10.462453,-66.092758,VE,10,-4.5,U
10.794406,-63.981589,VE,10,-4.5,U
11.780775,-70.151497,VE,75,-4.5,U
9.906953,-67.379639,VE,1404,-4.5,U
8.239167,-72.271028,VE,323,-4.5,U
11.808822,-66.179214,VE,5,-4.5,U
10.558208,-71.727856,VE,235,-4.5,U
8.582294,-71.161186,VE,5007,-4.5,U
10.912926,-63.967581,VE,74,-4.5,U
10.603117,-66.990583,VE,235,-4.5,U
9.749067,-63.1534,VE,224,-4.5,U
5.619992,-67.606103,VE,245,-4.5,U
10.4805,-68.073025,VE,32,-4.5,U
7.801317,-72.202847,VE,3314,-4.5,U
8.288528,-62.760361,VE,472,-4.5,U
7.575706,-70.174328,VE,347,-4.5,U
7.840831,-72.439742,VE,1312,-4.5,U
7.803514,-71.165717,VE,590,-4.5,U
4.554722,-61.144922,VE,2939,-4.5,U
7.565111,-72.035125,VE,1083,-4.5,U
10.278728,-68.755211,VE,761,-4.5,U
7.883317,-67.444025,VE,154,-4.5,U
8.945147,-64.151083,VE,837,-4.5,U
8.974425,-71.943014,VE,32,-4.5,U
9.088994,-62.094175,VE,105,-4.5,U
7.249381,-61.528933,VE,344,-4.5,U
10.149733,-67.9284,VE,1417,-4.5,U
51.4838,9.2259,DE,855,1,E
9.340797,-70.584089,VE,1893,-4.5,U
9.222028,-65.993583,VE,410,-4.5,U
5.965922,-58.270336,GY,180,-4,U
3.372761,-59.789439,GY,351,-4,U
17.136749,-61.792667,AG,62,-4,U
13.074603,-59.492456,BB,169,-4,U
15.336719,-61.392211,DM,13,-4,U
15.547028,-61.3,DM,73,-4,U
14.591033,-61.003175,MQ,16,-4,U
18.099914,-63.047197,MF,7,-4,U
16.265306,-61.531806,GP,36,-4,U
12.004247,-61.786192,GD,41,-4,U
18.337306,-64.973361,VI,23,-4,U
17.701889,-64.798556,VI,74,-4,U
18.494861,-67.129444,PR,237,-4,U
18.308889,-65.661861,PR,64,-4,U
18.456828,-66.098139,PR,10,-4,U
18.255694,-67.148472,PR,28,-4,U
18.008306,-66.563028,PR,29,-4,U
18.439417,-66.001833,PR,9,-4,U
17.311194,-62.718667,KN,170,-4,U
51.3659,6.5155,DE,198,1,E
14.020228,-60.992936,LC,22,-4,U
13.733194,-60.952597,LC,14,-4,U
12.501389,-70.015221,AW,60,-4,U
12.131044,-68.268511,BQ,20,-4,U
12.188853,-68.959803,UKN,29,-4,U
17.496492,-62.979439,BQ,129,-4,U
18.040953,-63.1089,UKN,14,-4,U
18.204834,-63.055084,AI,127,-4,U
11.149658,-60.832194,TT,38,-4,U
10.595369,-61.337242,TT,58,-4,U
18.444834,-64.542975,VG,15,-4,U
66.5519,-152.6222,US,441,-9,A
12.699042,-61.342431,VC,11,-4,U
12.887947,-61.180161,VC,8,-4,U
13.144306,-61.210861,VC,66,-4,U
43.352072,77.040508,KZ,2234,6,U
46.893333,75.005,KZ,1446,6,U
51.022222,71.466944,KZ,1165,6,U
42.853611,71.303611,KZ,2184,6,U
43.061306,74.477556,KG,2058,6,U
40.608989,72.793269,KG,2927,6,U
42.364167,69.478889,KZ,1385,6,U
59.3012,-139.3937,UKN,33,-9,A
51.150833,51.543056,KZ,125,5,U
52.195,77.073889,KZ,410,6,U
50.3513,80.2344,KZ,761,6,U
43.86005,51.091978,KZ,73,5,U
50.245833,57.206667,KZ,738,5,U
40.4675,50.046667,AZ,10,4,E
62.09325,129.770672,RU,325,10,N
62.534689,114.038928,RU,1156,10,N
50.425394,127.412478,RU,638,10,N
48.528044,135.188361,RU,244,11,N
46.353611,-87.395278,US,1221,-5,A
64.378139,-173.243306,RU,71,12,N
59.910989,150.720439,RU,574,12,N
69.783283,170.597006,UKN,11,12,N
53.167889,158.453669,RU,131,12,N
46.888672,142.717531,RU,59,11,N
43.398953,132.148017,RU,46,11,N
52.026317,113.305556,RU,2272,10,N
56.370556,101.698331,RU,1610,9,N
52.268028,104.388975,RU,1675,9,N
51.807764,107.437644,RU,1690,9,N
50.345,30.894722,UA,427,2,E
48.073611,37.739722,UA,791,2,E
48.357222,35.100556,UA,481,2,E
45.052222,33.975139,UA,639,2,E
50.401694,30.449697,UA,586,2,E
49.8125,23.956111,UA,1071,2,E
45.8183611,-88.1145556,US,1182,-6,A
46.426767,30.676464,UA,172,2,E
59.800292,30.262503,RU,78,4,N
68.781672,32.750822,RU,266,4,N
52.527022,31.016692,BY,471,3,E
55.1265,30.349639,BY,683,3,E
54.89005,20.592633,RU,42,3,N
53.864472,27.539683,BY,748,3,E
53.882469,28.030731,BY,670,3,E
53.74,91.385,RU,831,8,N
53.363775,83.538533,RU,838,7,N
55.270094,86.107208,RU,863,7,N
54.967042,73.310514,RU,311,7,N
45.034689,39.170539,RU,118,4,N
42.816822,47.652294,RU,12,4,N
44.225072,43.081889,RU,1054,4,N
45.109165,42.112778,RU,1486,4,N
47.258208,39.818089,RU,280,4,N
43.449928,39.956589,RU,89,4,N
46.283333,48.006278,RU,-65,4,N
48.782528,44.345544,RU,482,4,N
55.305836,61.503333,RU,769,6,N
53.393131,58.755661,RU,1431,6,N
-36.1429,175.2819,UKN,10,12,Z
60.949272,76.483617,RU,177,6,N
57.914517,56.021214,RU,404,6,N
61.343694,73.401842,RU,200,6,N
56.743108,60.802728,RU,764,6,N
37.986814,58.360967,TM,692,5,U
40.063333,53.007222,TM,279,5,U
39.083333,63.613333,TM,630,5,U
38.543333,68.825,TJ,2575,5,U
39.775,64.483333,UZ,751,5,U
39.700547,66.983829,UZ,2224,5,U
25.1174,51.3228,QA,130,3,N
41.257861,69.281186,UZ,1417,5,U
53.214194,34.176447,RU,663,4,N
55.972642,37.414589,RU,622,4,N
56.824736,35.757678,RU,469,4,N
51.814211,39.229589,RU,514,4,N
55.591531,37.261486,RU,685,4,N
61.64705,50.84505,RU,342,4,N
55.606186,49.278728,RU,411,4,N
51.795786,55.456744,RU,387,6,N
54.557511,55.874417,RU,449,6,N
53.504858,50.164336,RU,477,4,N
23.077242,72.63465,IN,189,5.5,N
20.699006,77.058628,IN,999,5.5,N
19.862728,75.398114,IN,1911,5.5,N
19.088686,72.867919,IN,37,5.5,N
21.9884,82.110983,IN,899,5.5,N
23.287828,69.670147,IN,268,5.5,N
15.859286,74.618292,IN,2487,5.5,N
22.336164,73.226289,IN,129,5.5,N
23.287467,77.337375,IN,1719,5.5,N
21.752206,72.185181,IN,44,5.5,N
20.434364,72.843206,IN,33,5.5,N
24.267936,72.204433,IN,485,5.5,N
24.654681,77.347347,IN,1600,5.5,N
15.380833,73.831422,IN,184,5.5,N
22.721786,75.801086,IN,1850,5.5,N
23.177817,80.052047,IN,1624,5.5,N
22.465522,70.012556,IN,69,5.5,N
23.112719,70.100289,IN,96,5.5,N
24.817197,79.918597,IN,728,5.5,N
16.664658,74.289353,IN,1996,5.5,N
21.317069,70.270403,IN,167,5.5,N
21.092192,79.047183,IN,1033,5.5,N
19.963739,73.807644,IN,1959,5.5,N
18.582111,73.919697,IN,1942,5.5,N
21.648675,69.657219,IN,23,5.5,N
22.309183,70.779525,IN,441,5.5,N
21.180406,81.738753,IN,1041,5.5,N
17.627958,75.934842,IN,1584,5.5,N
21.114061,72.741792,UKN,16,5.5,N
24.617697,73.8961,IN,1684,5.5,N
7.180756,79.884117,LK,30,5.5,U
8.301486,80.4279,LK,324,5.5,U
7.705756,81.678783,LK,20,5.5,U
6.821994,79.886208,LK,22,5.5,U
7.337081,81.625881,LK,150,5.5,U
9.792331,80.070089,LK,33,5.5,U
8.538514,81.181853,LK,6,5.5,U
35.17,44.3483,IQ,1061,3,N
12.255236,104.563875,KH,56,7,U
11.546556,104.844139,KH,40,7,U
13.410666,103.81284,KH,60,7,U
13.531897,106.014531,KH,203,7,U
28.175317,94.802036,IN,900,5.5,N
23.886978,91.24045,IN,46,5.5,N
23.746603,92.802767,IN,1001,5.5,N
26.681206,88.328567,IN,412,5.5,N
23.643489,86.148886,IN,715,5.5,N
20.244364,85.817781,IN,138,5.5,N
22.654739,88.446722,IN,16,5.5,N
26.330508,89.467203,IN,138,5.5,N
23.834044,86.425261,IN,847,5.5,N
45.722778,-87.093611,US,609,-5,A
49.6543,11.6539,DE,954,1,E
24.744308,84.951175,IN,380,5.5,N
21.580231,84.005728,IN,658,5.5,N
24.75995,93.896697,IN,2540,5.5,N
